Posicao,ID_Imagem,Score
244,image_1862.jpg,0.506578
245,image_1902.jpg,0.505382
246,image_1698.jpg,0.504781
247,image_1080.jpg,0.504773
248,image_2155.jpg,0.504471
249,image_2360.jpg,0.503731
250,image_18.jpg,0.503716
251,image_1982.jpg,0.503461
252,image_2425.jpg,0.502874
253,image_2289.jpg,0.501753
254,image_1791.jpg,0.500859
255,image_2327.jpg,0.500725
256,image_1899.jpg,0.500695
257,image_2368.jpg,0.500514
258,image_1261.jpg,0.500416
259,image_791.jpg,0.496781
260,image_3163.jpg,0.495931
261,image_748.jpg,0.495840
262,image_22.jpg,0.495398
263,image_1096.jpg,0.494741
264,image_1845.jpg,0.493630
265,image_256.jpg,0.493476
266,image_460.jpg,0.490667
267,image_1904.jpg,0.488960
268,image_2786.jpg,0.487867
269,image_444.jpg,0.486921
270,image_2482.jpg,0.486713
271,image_2713.jpg,0.485855
272,image_912.jpg,0.485645
273,image_3129.jpg,0.485336
274,image_215.jpg,0.485262
275,image_2304.jpg,0.484972
276,image_3124.jpg,0.484944
277,image_2431.jpg,0.484288
278,image_2149.jpg,0.482070
279,image_1321.jpg,0.479237
280,image_1790.jpg,0.478098
281,image_1589.jpg,0.477870
282,image_2220.jpg,0.476677
283,image_2676.jpg,0.473828
284,image_2019.jpg,0.473754
285,image_2022.jpg,0.473404
286,image_1250.jpg,0.471957
287,image_1595.jpg,0.471740
288,image_3132.jpg,0.470840
289,image_339.jpg,0.470803
290,image_2424.jpg,0.470769
291,image_13.jpg,0.470527
292,image_6.jpg,0.470389
293,image_292.jpg,0.470219
294,image_1233.jpg,0.467072
295,image_1032.jpg,0.466558
296,image_3130.jpg,0.466543
297,image_3168.jpg,0.465941
298,image_3000.jpg,0.465722
299,image_3123.jpg,0.464246
300,image_2143.jpg,0.464171
301,image_1234.jpg,0.464062
302,image_163.jpg,0.463720
303,image_1422.jpg,0.463159
304,image_2957.jpg,0.462926
305,image_1386.jpg,0.461857
306,image_2530.jpg,0.461234
307,image_2784.jpg,0.459877
308,image_3026.jpg,0.458488
309,image_532.jpg,0.456202
310,image_1416.jpg,0.455738
311,image_2345.jpg,0.454170
312,image_2216.jpg,0.453285
313,image_112.jpg,0.449738
314,image_2201.jpg,0.449588
315,image_1626.jpg,0.448808
316,image_551.jpg,0.448798
317,image_571.jpg,0.448063
318,image_2702.jpg,0.446850
319,image_2430.jpg,0.445367
320,image_2572.jpg,0.445202
321,image_536.jpg,0.445162
322,image_2412.jpg,0.445092
323,image_1254.jpg,0.444706
324,image_121.jpg,0.444524
325,image_2188.jpg,0.444252
326,image_2785.jpg,0.443704
327,image_2788.jpg,0.442561
328,image_255.jpg,0.442168
329,image_1696.jpg,0.441284
330,image_2534.jpg,0.440208
331,image_372.jpg,0.439562
332,image_2899.jpg,0.438960
333,image_218.jpg,0.438119
334,image_2245.jpg,0.437382
335,image_545.jpg,0.435837
336,image_1164.jpg,0.435181
337,image_2417.jpg,0.434490
338,image_9.jpg,0.433433
339,image_1.jpg,0.433223
340,image_2912.jpg,0.432927
341,image_609.jpg,0.432400
342,image_2886.jpg,0.431883
343,image_1092.jpg,0.430771
344,image_3017.jpg,0.430631
345,image_1203.jpg,0.430590
346,image_2170.jpg,0.429919
347,image_2550.jpg,0.428916
348,image_779.jpg,0.428765
349,image_1322.jpg,0.428585
350,image_2189.jpg,0.427997
351,image_1329.jpg,0.427807
352,image_2840.jpg,0.426290
353,image_2219.jpg,0.424919
354,image_2558.jpg,0.423501
355,image_1824.jpg,0.422003
356,image_1799.jpg,0.420988
357,image_1387.jpg,0.420832
358,image_336.jpg,0.420470
359,image_881.jpg,0.420281
360,image_647.jpg,0.420065
361,image_2151.jpg,0.419600
362,image_2737.jpg,0.419379
363,image_2735.jpg,0.419269
364,image_2699.jpg,0.418557
365,image_1470.jpg,0.418140
366,image_2200.jpg,0.417937
367,image_2916.jpg,0.417883
368,image_2246.jpg,0.417796
369,image_2404.jpg,0.417486
370,image_2861.jpg,0.416773
371,image_31.jpg,0.416720
372,image_2573.jpg,0.415981
373,image_3076.jpg,0.415773
374,image_2714.jpg,0.415770
375,image_543.jpg,0.414176
376,image_233.jpg,0.412811
377,image_2945.jpg,0.412707
378,image_861.jpg,0.412056
379,image_171.jpg,0.411385
380,image_2117.jpg,0.410200
381,image_1230.jpg,0.408321
382,image_1960.jpg,0.407339
383,image_1350.jpg,0.406978
384,image_1798.jpg,0.406711
385,image_1377.jpg,0.406670
386,image_2276.jpg,0.406428
387,image_2364.jpg,0.405758
388,image_2299.jpg,0.405357
389,image_2569.jpg,0.403704
390,image_2414.jpg,0.403005
391,image_2532.jpg,0.401351
392,image_1543.jpg,0.400429
393,image_1243.jpg,0.400157
394,image_2212.jpg,0.399411
395,image_806.jpg,0.399368
396,image_2839.jpg,0.399148
397,image_1141.jpg,0.399108
398,image_486.jpg,0.398735
399,image_2891.jpg,0.398497
400,image_2808.jpg,0.398209
401,image_1214.jpg,0.396667
402,image_335.jpg,0.396190
403,image_1240.jpg,0.394643
404,image_1431.jpg,0.393919
405,image_231.jpg,0.393856
406,image_1526.jpg,0.392979
407,image_2291.jpg,0.392958
408,image_1874.jpg,0.392849
409,image_2712.jpg,0.391772
410,image_2085.jpg,0.391217
411,image_2656.jpg,0.391126
412,image_2361.jpg,0.390694
413,image_3166.jpg,0.390122
414,image_1521.jpg,0.389726
415,image_1325.jpg,0.389184
416,image_2733.jpg,0.389057
417,image_2690.jpg,0.388767
418,image_2730.jpg,0.387131
419,image_2975.jpg,0.387078
420,image_2694.jpg,0.386577
421,image_2084.jpg,0.385425
422,image_1034.jpg,0.385371
423,image_3067.jpg,0.384836
424,image_453.jpg,0.383155
425,image_1334.jpg,0.382378
426,image_2892.jpg,0.382082
427,image_1507.jpg,0.381480
428,image_2436.jpg,0.380854
429,image_1338.jpg,0.380697
430,image_643.jpg,0.380631
431,image_3167.jpg,0.379461
432,image_2985.jpg,0.378788
433,image_1598.jpg,0.378780
434,image_1789.jpg,0.378695
435,image_1712.jpg,0.378052
436,image_519.jpg,0.377428
437,image_924.jpg,0.377422
438,image_2564.jpg,0.377103
439,image_3084.jpg,0.376954
440,image_2365.jpg,0.376537
441,image_153.jpg,0.376372
442,image_2605.jpg,0.375862
443,image_50.jpg,0.375598
444,image_2555.jpg,0.375104
445,image_2144.jpg,0.374454
446,image_2148.jpg,0.374167
447,image_1553.jpg,0.373640
448,image_2408.jpg,0.372700
449,image_2809.jpg,0.372287
450,image_1924.jpg,0.372009
451,image_1496.jpg,0.371964
452,image_775.jpg,0.370740
453,image_1766.jpg,0.370740
454,image_3022.jpg,0.370179
455,image_868.jpg,0.370100
456,image_1113.jpg,0.370046
457,image_2950.jpg,0.369804
458,image_366.jpg,0.369261
459,image_2612.jpg,0.368973
460,image_1227.jpg,0.368089
461,image_2901.jpg,0.367919
462,image_1520.jpg,0.367714
463,image_1199.jpg,0.367466
464,image_2559.jpg,0.367321
465,image_1866.jpg,0.366794
466,image_2881.jpg,0.366176
467,image_1497.jpg,0.365819
468,image_2230.jpg,0.365136
469,image_3044.jpg,0.364990
470,image_469.jpg,0.364498
471,image_526.jpg,0.364318
472,image_601.jpg,0.363943
473,image_1335.jpg,0.363668
474,image_2514.jpg,0.362692
475,image_387.jpg,0.361494
476,image_1495.jpg,0.360332
477,image_1594.jpg,0.359883
478,image_3159.jpg,0.359481
479,image_2313.jpg,0.359369
480,image_3019.jpg,0.359322
481,image_2677.jpg,0.359045
482,image_2708.jpg,0.359018
483,image_2507.jpg,0.359002
484,image_1703.jpg,0.357984
485,image_356.jpg,0.356645
486,image_883.jpg,0.356253
487,image_244.jpg,0.356204
488,image_533.jpg,0.355997
489,image_2471.jpg,0.355945
490,image_659.jpg,0.355898
491,image_1213.jpg,0.355756
492,image_2504.jpg,0.355182
493,image_2146.jpg,0.354896
494,image_781.jpg,0.352998
495,image_3038.jpg,0.352514
496,image_2309.jpg,0.351835
497,image_2413.jpg,0.351577
498,image_2001.jpg,0.351255
499,image_2437.jpg,0.350879
500,image_143.jpg,0.350535
501,image_265.jpg,0.350125
502,image_2310.jpg,0.349044
503,image_2669.jpg,0.348244
504,image_769.jpg,0.347937
505,image_2154.jpg,0.347855
506,image_421.jpg,0.347767
507,image_1352.jpg,0.346999
508,image_483.jpg,0.346862
509,image_2171.jpg,0.345443
510,image_2314.jpg,0.344847
511,image_386.jpg,0.343391
512,image_361.jpg,0.342827
513,image_77.jpg,0.342582
514,image_897.jpg,0.342066
515,image_1333.jpg,0.341907
516,image_3085.jpg,0.340066
517,image_236.jpg,0.339835
518,image_1136.jpg,0.338989
519,image_123.jpg,0.338842
520,image_1701.jpg,0.338267
521,image_2049.jpg,0.338195
522,image_3090.jpg,0.336886
523,image_1421.jpg,0.336476
524,image_20.jpg,0.335913
525,image_2980.jpg,0.335863
526,image_2319.jpg,0.334633
527,image_584.jpg,0.334389
528,image_1686.jpg,0.334312
529,image_879.jpg,0.333943
530,image_2524.jpg,0.333702
531,image_2571.jpg,0.333600
532,image_2687.jpg,0.333100
533,image_1378.jpg,0.332822
534,image_1576.jpg,0.332557
535,image_778.jpg,0.330030
536,image_610.jpg,0.329425
537,image_10.jpg,0.329289
538,image_2362.jpg,0.328456
539,image_2156.jpg,0.328131
540,image_1913.jpg,0.327899
541,image_234.jpg,0.327812
542,image_2215.jpg,0.327628
543,image_1478.jpg,0.326808
544,image_1644.jpg,0.326453
545,image_1917.jpg,0.326253
546,image_3143.jpg,0.326200
547,image_1138.jpg,0.325967
548,image_1336.jpg,0.325560
549,image_2036.jpg,0.325027
550,image_1931.jpg,0.324802
551,image_1580.jpg,0.324728
552,image_3164.jpg,0.324260
553,image_2857.jpg,0.324204
554,image_2576.jpg,0.324055
555,image_487.jpg,0.323569
556,image_1351.jpg,0.323416
557,image_1217.jpg,0.323089
558,image_1903.jpg,0.322957
559,image_124.jpg,0.322816
560,image_2691.jpg,0.321503
561,image_1742.jpg,0.320418
562,image_1652.jpg,0.318519
563,image_1231.jpg,0.318023
564,image_2124.jpg,0.317648
565,image_2303.jpg,0.316184
566,image_1825.jpg,0.316179
567,image_2956.jpg,0.315866
568,image_2140.jpg,0.315468
569,image_2375.jpg,0.313982
570,image_437.jpg,0.313770
571,image_816.jpg,0.313295
572,image_628.jpg,0.313083
573,image_327.jpg,0.312956
574,image_3066.jpg,0.312892
575,image_436.jpg,0.312423
576,image_857.jpg,0.311391
577,image_1144.jpg,0.311332
578,image_2030.jpg,0.310266
579,image_2457.jpg,0.310158
580,image_2972.jpg,0.309841
581,image_807.jpg,0.309840
582,image_614.jpg,0.309476
583,image_237.jpg,0.309366
584,image_2529.jpg,0.308586
585,image_2898.jpg,0.308061
586,image_1241.jpg,0.306756
587,image_2991.jpg,0.306689
588,image_115.jpg,0.306370
589,image_561.jpg,0.305900
590,image_1479.jpg,0.305802
591,image_1645.jpg,0.305617
592,image_1260.jpg,0.305359
593,image_200.jpg,0.305192
594,image_1093.jpg,0.304321
595,image_2326.jpg,0.304115
596,image_1000.jpg,0.303645
597,image_2470.jpg,0.303590
598,image_2554.jpg,0.303282
599,image_1715.jpg,0.303182
600,image_1695.jpg,0.303113
601,image_2567.jpg,0.303086
602,image_2435.jpg,0.302964
603,image_1610.jpg,0.302383
604,image_2608.jpg,0.302142
605,image_1087.jpg,0.302077
606,image_2110.jpg,0.301532
607,image_1366.jpg,0.301115
608,image_126.jpg,0.300266
609,image_2728.jpg,0.300090
610,image_1941.jpg,0.298969
611,image_1142.jpg,0.298668
612,image_489.jpg,0.298422
613,image_1999.jpg,0.297986
614,image_1201.jpg,0.297264
615,image_631.jpg,0.296655
616,image_216.jpg,0.296354
617,image_2589.jpg,0.294448
618,image_1035.jpg,0.294139
619,image_2917.jpg,0.293788
620,image_235.jpg,0.293398
621,image_655.jpg,0.293012
622,image_2513.jpg,0.292759
623,image_2199.jpg,0.291845
624,image_2703.jpg,0.291621
625,image_874.jpg,0.291621
626,image_2974.jpg,0.291167
627,image_2292.jpg,0.290691
628,image_2992.jpg,0.289733
629,image_1544.jpg,0.289664
630,image_1959.jpg,0.289579
631,image_2654.jpg,0.289128
632,image_910.jpg,0.288165
633,image_1760.jpg,0.287710
634,image_1140.jpg,0.287553
635,image_2152.jpg,0.286978
636,image_457.jpg,0.286817
637,image_3198.jpg,0.286564
638,image_1197.jpg,0.286497
639,image_2900.jpg,0.286348
640,image_4.jpg,0.285572
641,image_2048.jpg,0.285058
642,image_498.jpg,0.284816
643,image_264.jpg,0.284196
644,image_328.jpg,0.284096
645,image_882.jpg,0.283561
646,image_627.jpg,0.282858
647,image_1356.jpg,0.282270
648,image_1609.jpg,0.282170
649,image_107.jpg,0.281964
650,image_2078.jpg,0.281770
651,image_2622.jpg,0.281231
652,image_2042.jpg,0.280320
653,image_56.jpg,0.279920
654,image_491.jpg,0.278901
655,image_2942.jpg,0.278614
656,image_1896.jpg,0.278519
657,image_1248.jpg,0.277441
658,image_808.jpg,0.277396
659,image_3202.jpg,0.276936
660,image_3039.jpg,0.276726
661,image_880.jpg,0.275601
662,image_1692.jpg,0.275599
663,image_2888.jpg,0.275573
664,image_2947.jpg,0.275033
665,image_2825.jpg,0.274305
666,image_164.jpg,0.274192
667,image_727.jpg,0.273646
668,image_2244.jpg,0.273036
669,image_496.jpg,0.272189
670,image_1404.jpg,0.271832
671,image_1716.jpg,0.271447
672,image_3185.jpg,0.270911
673,image_512.jpg,0.270564
674,image_1094.jpg,0.270112
675,image_1524.jpg,0.269984
676,image_48.jpg,0.269667
677,image_1317.jpg,0.269526
678,image_1702.jpg,0.268795
679,image_2064.jpg,0.268771
680,image_19.jpg,0.268575
681,image_232.jpg,0.268041
682,image_3024.jpg,0.267934
683,image_1746.jpg,0.266115
684,image_1897.jpg,0.265853
685,image_1892.jpg,0.265170
686,image_1745.jpg,0.265149
687,image_2047.jpg,0.265140
688,image_1697.jpg,0.265094
689,image_1143.jpg,0.264615
690,image_1765.jpg,0.264070
691,image_815.jpg,0.261787
692,image_214.jpg,0.259224
693,image_1204.jpg,0.259221
694,image_485.jpg,0.258905
695,image_1932.jpg,0.258689
696,image_1923.jpg,0.258026
697,image_2355.jpg,0.257973
698,image_3165.jpg,0.257948
699,image_1516.jpg,0.257274
700,image_3137.jpg,0.256771
701,image_580.jpg,0.255890
702,image_1326.jpg,0.255649
703,image_2363.jpg,0.255583
704,image_2210.jpg,0.255424
705,image_550.jpg,0.254899
706,image_3160.jpg,0.254066
707,image_245.jpg,0.253491
708,image_1304.jpg,0.253225
709,image_2116.jpg,0.253164
710,image_1926.jpg,0.253008
711,image_2707.jpg,0.252899
712,image_2172.jpg,0.252194
713,image_2402.jpg,0.252095
714,image_2806.jpg,0.251140
715,image_1414.jpg,0.250666
716,image_5.jpg,0.250645
717,image_2824.jpg,0.249454
718,image_219.jpg,0.248460
719,image_2163.jpg,0.248351
720,image_2226.jpg,0.247791
721,image_250.jpg,0.247092
722,image_708.jpg,0.246509
723,image_2234.jpg,0.246050
724,image_583.jpg,0.245204
725,image_709.jpg,0.245157
726,image_1522.jpg,0.244865
727,image_55.jpg,0.244267
728,image_646.jpg,0.243540
729,image_1591.jpg,0.242134
730,image_537.jpg,0.241858
731,image_768.jpg,0.241265
732,image_199.jpg,0.238362
733,image_1925.jpg,0.236605
734,image_226.jpg,0.235986
735,image_2523.jpg,0.235103
736,image_2139.jpg,0.234756
737,image_2827.jpg,0.234504
738,image_2321.jpg,0.234338
739,image_570.jpg,0.234023
740,image_2231.jpg,0.233607
741,image_2045.jpg,0.233118
742,image_930.jpg,0.232187
743,image_2300.jpg,0.232168
744,image_420.jpg,0.231678
745,image_581.jpg,0.231128
746,image_2700.jpg,0.230550
747,image_373.jpg,0.230444
748,image_518.jpg,0.229563
749,image_261.jpg,0.229446
750,image_222.jpg,0.229248
751,image_505.jpg,0.228441
752,image_2768.jpg,0.228304
753,image_2102.jpg,0.227333
754,image_1362.jpg,0.226689
755,image_246.jpg,0.226448
756,image_154.jpg,0.226304
757,image_746.jpg,0.226017
758,image_1344.jpg,0.225501
759,image_1912.jpg,0.225299
760,image_223.jpg,0.223726
761,image_1916.jpg,0.223166
762,image_2141.jpg,0.222872
763,image_2710.jpg,0.222631
764,image_3058.jpg,0.222230
765,image_1933.jpg,0.221903
766,image_1599.jpg,0.221541
767,image_1349.jpg,0.220834
768,image_1625.jpg,0.219117
769,image_1002.jpg,0.219022
770,image_2209.jpg,0.218448
771,image_567.jpg,0.218416
772,image_757.jpg,0.218193
773,image_1003.jpg,0.217995
774,image_2101.jpg,0.216859
775,image_144.jpg,0.215599
776,image_597.jpg,0.214478
777,image_2767.jpg,0.214033
778,image_2796.jpg,0.212612
779,image_2880.jpg,0.212384
780,image_1198.jpg,0.212114
781,image_66.jpg,0.211439
782,image_2906.jpg,0.210741
783,image_2736.jpg,0.209655
784,image_2668.jpg,0.208940
785,image_2359.jpg,0.207501
786,image_2308.jpg,0.206584
787,image_2579.jpg,0.206579
788,image_600.jpg,0.206563
789,image_1388.jpg,0.205905
790,image_1575.jpg,0.203607
791,image_1392.jpg,0.203538
792,image_1463.jpg,0.203036
793,image_878.jpg,0.202964
794,image_2223.jpg,0.202622
795,image_1687.jpg,0.202092
796,image_338.jpg,0.201900
797,image_1088.jpg,0.200983
798,image_2046.jpg,0.200304
799,image_819.jpg,0.198970
800,image_657.jpg,0.198391
801,image_1843.jpg,0.198096
802,image_467.jpg,0.197938
803,image_1355.jpg,0.196454
804,image_860.jpg,0.196178
805,image_262.jpg,0.195700
806,image_821.jpg,0.194809
807,image_1940.jpg,0.194731
808,image_2421.jpg,0.194333
809,image_1402.jpg,0.193860
810,image_47.jpg,0.192880
811,image_2316.jpg,0.192660
812,image_1319.jpg,0.191990
813,image_2689.jpg,0.191911
814,image_598.jpg,0.191778
815,image_2570.jpg,0.190746
816,image_1348.jpg,0.190656
817,image_2322.jpg,0.190436
818,image_3120.jpg,0.190149
819,image_1339.jpg,0.190056
820,image_2315.jpg,0.189947
821,image_1391.jpg,0.189877
822,image_1367.jpg,0.188499
823,image_46.jpg,0.188419
824,image_1137.jpg,0.187910
825,image_2065.jpg,0.187843
826,image_2505.jpg,0.187220
827,image_1403.jpg,0.186854
828,image_1004.jpg,0.185461
829,image_2376.jpg,0.185370
830,image_2655.jpg,0.184819
831,image_0.jpg,0.184801
832,image_334.jpg,0.183385
833,image_2002.jpg,0.183143
834,image_596.jpg,0.182950
835,image_2562.jpg,0.182425
836,image_1515.jpg,0.181394
837,image_2781.jpg,0.181207
838,image_2553.jpg,0.180394
839,image_315.jpg,0.180286
840,image_911.jpg,0.180098
841,image_360.jpg,0.179837
842,image_3091.jpg,0.179829
843,image_1504.jpg,0.179250
844,image_113.jpg,0.178507
845,image_1623.jpg,0.178287
846,image_3023.jpg,0.176777
847,image_2885.jpg,0.176525
848,image_2946.jpg,0.175729
849,image_1271.jpg,0.173513
850,image_1895.jpg,0.172901
851,image_2173.jpg,0.172738
852,image_2426.jpg,0.172339
853,image_482.jpg,0.172101
854,image_2973.jpg,0.170631
855,image_2459.jpg,0.169335
856,image_764.jpg,0.169135
857,image_658.jpg,0.168629
858,image_1498.jpg,0.168284
859,image_2229.jpg,0.167435
860,image_1519.jpg,0.166622
861,image_1939.jpg,0.165500
862,image_3059.jpg,0.165282
863,image_1961.jpg,0.165086
864,image_642.jpg,0.164671
865,image_2000.jpg,0.164358
866,image_915.jpg,0.163861
867,image_1607.jpg,0.163811
868,image_2565.jpg,0.163706
869,image_2411.jpg,0.162649
870,image_2935.jpg,0.162603
871,image_2971.jpg,0.161938
872,image_903.jpg,0.161842
873,image_103.jpg,0.161607
874,image_1847.jpg,0.161077
875,image_1797.jpg,0.158756
876,image_2474.jpg,0.156826
877,image_2473.jpg,0.156819
878,image_2941.jpg,0.156264
879,image_560.jpg,0.155566
880,image_2039.jpg,0.153901
881,image_2354.jpg,0.153433
882,image_1796.jpg,0.153105
883,image_613.jpg,0.153027
884,image_2766.jpg,0.152985
885,image_2456.jpg,0.152726
886,image_1285.jpg,0.152207
887,image_2367.jpg,0.150993
888,image_780.jpg,0.150785
889,image_2998.jpg,0.150566
