Posicao,ID_Imagem,Score
457,image_2148.jpg,0.374167
458,image_1553.jpg,0.373640
459,image_2408.jpg,0.372700
460,image_2809.jpg,0.372287
461,image_1924.jpg,0.372009
462,image_1496.jpg,0.371964
463,image_775.jpg,0.370740
464,image_1766.jpg,0.370740
465,image_3022.jpg,0.370179
466,image_868.jpg,0.370100
467,image_1113.jpg,0.370046
468,image_2950.jpg,0.369804
469,image_366.jpg,0.369261
470,image_2612.jpg,0.368973
471,image_1227.jpg,0.368089
472,image_2901.jpg,0.367919
473,image_1520.jpg,0.367714
474,image_1199.jpg,0.367466
475,image_2559.jpg,0.367321
476,image_1866.jpg,0.366794
477,image_2881.jpg,0.366176
478,image_1497.jpg,0.365819
479,image_2230.jpg,0.365136
480,image_3044.jpg,0.364990
481,image_469.jpg,0.364498
482,image_526.jpg,0.364318
483,image_601.jpg,0.363943
484,image_1335.jpg,0.363668
485,image_2514.jpg,0.362692
486,image_387.jpg,0.361494
487,image_1495.jpg,0.360332
488,image_1594.jpg,0.359883
489,image_3159.jpg,0.359481
490,image_2313.jpg,0.359369
491,image_3019.jpg,0.359322
492,image_2677.jpg,0.359045
493,image_2708.jpg,0.359018
494,image_2507.jpg,0.359002
495,image_1703.jpg,0.357984
496,image_356.jpg,0.356645
497,image_883.jpg,0.356253
498,image_244.jpg,0.356204
499,image_533.jpg,0.355997
500,image_2471.jpg,0.355945
501,image_659.jpg,0.355898
502,image_1213.jpg,0.355756
503,image_2504.jpg,0.355182
504,image_2146.jpg,0.354896
505,image_781.jpg,0.352998
506,image_3038.jpg,0.352514
507,image_2309.jpg,0.351835
508,image_2413.jpg,0.351577
509,image_2001.jpg,0.351255
510,image_2437.jpg,0.350879
511,image_143.jpg,0.350535
512,image_265.jpg,0.350125
513,image_2310.jpg,0.349044
514,image_2669.jpg,0.348244
515,image_769.jpg,0.347937
516,image_2154.jpg,0.347855
517,image_421.jpg,0.347767
518,image_1352.jpg,0.346999
519,image_483.jpg,0.346862
520,image_2171.jpg,0.345443
521,image_2314.jpg,0.344847
522,image_386.jpg,0.343391
523,image_361.jpg,0.342827
524,image_77.jpg,0.342582
525,image_897.jpg,0.342066
526,image_1333.jpg,0.341907
527,image_3085.jpg,0.340066
528,image_236.jpg,0.339835
529,image_1136.jpg,0.338989
530,image_123.jpg,0.338842
531,image_1701.jpg,0.338267
532,image_2049.jpg,0.338195
533,image_3090.jpg,0.336886
534,image_1421.jpg,0.336476
535,image_20.jpg,0.335913
536,image_2980.jpg,0.335863
537,image_2319.jpg,0.334633
538,image_584.jpg,0.334389
539,image_1686.jpg,0.334312
540,image_879.jpg,0.333943
541,image_2524.jpg,0.333702
542,image_2571.jpg,0.333600
543,image_2687.jpg,0.333100
544,image_1378.jpg,0.332822
545,image_1576.jpg,0.332557
546,image_778.jpg,0.330030
547,image_610.jpg,0.329425
548,image_10.jpg,0.329289
549,image_2362.jpg,0.328456
550,image_2156.jpg,0.328131
551,image_1913.jpg,0.327899
552,image_234.jpg,0.327812
553,image_2215.jpg,0.327628
554,image_1478.jpg,0.326808
555,image_1644.jpg,0.326453
556,image_1917.jpg,0.326253
557,image_3143.jpg,0.326200
558,image_1138.jpg,0.325967
559,image_1336.jpg,0.325560
560,image_2036.jpg,0.325027
561,image_1931.jpg,0.324802
562,image_1580.jpg,0.324728
563,image_3164.jpg,0.324260
564,image_2857.jpg,0.324204
565,image_2576.jpg,0.324055
566,image_487.jpg,0.323569
567,image_1351.jpg,0.323416
568,image_1217.jpg,0.323089
569,image_1903.jpg,0.322957
570,image_124.jpg,0.322816
571,image_2691.jpg,0.321503
572,image_1742.jpg,0.320418
573,image_1652.jpg,0.318519
574,image_1231.jpg,0.318023
575,image_2124.jpg,0.317648
576,image_2303.jpg,0.316184
577,image_1825.jpg,0.316179
578,image_2956.jpg,0.315866
579,image_2140.jpg,0.315468
580,image_980.jpg,0.314823
581,image_2375.jpg,0.313982
582,image_437.jpg,0.313770
583,image_816.jpg,0.313295
584,image_628.jpg,0.313083
585,image_327.jpg,0.312956
586,image_3066.jpg,0.312892
587,image_436.jpg,0.312423
588,image_857.jpg,0.311391
589,image_1144.jpg,0.311332
590,image_2030.jpg,0.310266
591,image_2457.jpg,0.310158
592,image_2972.jpg,0.309841
593,image_807.jpg,0.309840
594,image_614.jpg,0.309476
595,image_237.jpg,0.309366
596,image_2529.jpg,0.308586
597,image_2898.jpg,0.308061
598,image_1241.jpg,0.306756
599,image_2991.jpg,0.306689
600,image_115.jpg,0.306370
601,image_561.jpg,0.305900
602,image_1479.jpg,0.305802
603,image_1645.jpg,0.305617
604,image_1260.jpg,0.305359
605,image_200.jpg,0.305192
606,image_1093.jpg,0.304321
